timestamp_s,ax,ay,az,gx,gy,gz,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed_mps,speed_kmh,heading_deg
38.532,2.2576,-0.2326,9.4669,-0.00018,-0.00602,0.15819,13.748,498.728,0.009,7.357,11.838,0.02,13.938,50.18,31.86
38.542,2.0041,-0.1865,9.6035,0.00231,-0.00876,0.15096,13.822,498.846,0.009,7.374,11.824,0.02,13.935,50.17,31.95
38.552,2.1338,-0.3345,10.1623,-0.0015,0.00565,0.16066,13.896,498.964,0.009,7.391,11.81,0.021,13.932,50.16,32.04
38.562,1.9791,0.0394,10.0381,-0.00697,-0.00221,0.14909,13.97,499.082,0.009,7.408,11.796,0.021,13.929,50.14,32.13
38.572,2.5125,0.0259,9.996,0.00623,0.00205,0.16076,14.044,499.2,0.009,7.425,11.781,0.021,13.926,50.13,32.22
38.582,3.0468,-0.5319,10.3614,0.00473,-0.00709,0.15378,14.119,499.318,0.01,7.442,11.767,0.021,13.923,50.12,32.31
38.592,1.7532,-0.2074,10.0024,0.00235,0.00472,0.15525,14.193,499.435,0.01,7.459,11.753,0.022,13.92,50.11,32.4
38.602,1.8399,-0.0403,9.6291,-0.00165,-0.00433,0.16456,14.268,499.553,0.01,7.476,11.739,0.022,13.917,50.1,32.49
38.612,2.093,-0.1721,10.2506,-0.00249,0.0067,0.15767,14.343,499.67,0.01,7.492,11.724,0.022,13.914,50.09,32.58
38.622,2.0215,-0.389,9.6242,0.00681,-0.00902,0.15269,14.418,499.787,0.011,7.509,11.71,0.022,13.911,50.08,32.67
38.632,2.4411,-0.1164,9.7714,3e-05,0.0018,0.15904,14.493,499.904,0.011,7.526,11.696,0.022,13.908,50.07,32.76
38.642,1.7776,-0.7795,9.6726,-0.00835,0.00132,0.1524,14.569,500.021,0.011,7.543,11.682,0.023,13.905,50.06,32.85
38.652,2.3918,-0.1777,9.5794,-0.00092,0.0027,0.16365,14.644,500.137,0.011,7.559,11.667,0.023,13.902,50.05,32.94
38.662,2.678,-0.3205,9.835,-0.00422,-0.00684,0.1581,14.72,500.254,0.011,7.576,11.653,0.023,13.899,50.04,33.03
38.672,1.869,-0.1129,9.5875,0.00207,0.00561,0.15477,14.796,500.37,0.012,7.593,11.638,0.023,13.896,50.03,33.12
38.682,2.1676,-0.1493,9.9633,-0.00851,0.00019,0.15735,14.872,500.486,0.012,7.609,11.624,0.024,13.893,50.01,33.21
38.692,2.2964,-0.4327,9.1532,0.00195,0.00455,0.15786,14.948,500.603,0.012,7.626,11.609,0.024,13.89,50.0,33.3
38.702,1.9663,-0.4438,9.8086,-0.00663,-0.00669,0.15644,15.025,500.718,0.012,7.643,11.595,0.024,13.887,49.99,33.39
38.712,2.0887,-0.2502,9.8258,-0.01294,0.01031,0.15507,15.101,500.834,0.013,7.659,11.58,0.024,13.884,49.98,33.48
38.722,2.5708,-0.183,9.6409,-0.00118,0.00071,0.15833,15.178,500.95,0.013,7.676,11.566,0.024,13.881,49.97,33.57
38.732,2.1478,0.1989,9.8484,-0.0018,-5e-05,0.15513,15.255,501.065,0.013,7.692,11.551,0.025,13.878,49.96,33.66
38.742,1.9357,-0.3829,9.7932,0.00494,0.00678,0.16277,15.332,501.181,0.013,7.709,11.537,0.025,13.875,49.95,33.75
38.752,2.0252,-0.7255,10.1214,0.00436,0.00204,0.15009,15.409,501.296,0.014,7.725,11.522,0.025,13.872,49.94,33.84
38.762,1.9395,-0.0037,9.8918,-0.00264,0.00356,0.16396,15.487,501.411,0.014,7.741,11.507,0.025,13.869,49.93,33.93
38.772,1.8038,-0.4574,10.7558,0.00624,0.00063,0.15027,15.564,501.526,0.014,7.758,11.493,0.026,13.866,49.92,34.02
38.782,2.1623,-0.231,9.9214,-0.00101,0.00209,0.15744,15.642,501.641,0.014,7.774,11.478,0.026,13.863,49.91,34.11
38.792,2.4347,-0.8632,9.8836,0.00202,0.00181,0.16019,15.72,501.755,0.015,7.79,11.463,0.026,13.86,49.9,34.2
38.802,2.0717,-0.351,10.0243,0.00534,0.00225,0.14229,15.798,501.87,0.015,7.807,11.449,0.026,13.857,49.89,34.29
38.812,2.1902,-0.1362,10.1891,2e-05,-0.00706,0.16594,15.876,501.984,0.015,7.823,11.434,0.026,13.854,49.87,34.38
38.822,2.3624,-0.4827,10.1701,0.00305,0.00147,0.15201,15.955,502.098,0.015,7.839,11.419,0.027,13.851,49.86,34.47
38.832,1.998,-0.6379,9.6466,0.00335,0.00311,0.15494,16.033,502.213,0.016,7.856,11.404,0.027,13.848,49.85,34.56
38.842,2.1282,-0.4079,10.457,0.00058,-0.00328,0.15582,16.112,502.326,0.016,7.872,11.389,0.027,13.845,49.84,34.65
38.852,2.0279,-0.3419,9.9345,0.01299,-0.00905,0.15146,16.191,502.44,0.016,7.888,11.375,0.027,13.842,49.83,34.74
38.862,2.011,-0.5111,9.6762,0.00585,-0.00322,0.1691,16.27,502.554,0.017,7.904,11.36,0.027,13.839,49.82,34.83
38.872,2.0422,-0.324,9.4262,0.00304,0.00507,0.16685,16.349,502.667,0.017,7.92,11.345,0.028,13.836,49.81,34.92
38.882,2.4607,-0.3076,9.6995,-0.00015,-0.0012,0.15873,16.428,502.781,0.017,7.936,11.33,0.028,13.833,49.8,35.01
38.892,2.1523,-0.6237,10.1983,-0.00045,0.00336,0.15837,16.508,502.894,0.017,7.952,11.315,0.028,13.83,49.79,35.1
38.902,2.4136,-0.1884,10.4989,-0.0003,-0.00223,0.15841,16.588,503.007,0.018,7.968,11.3,0.028,13.827,49.78,35.19
38.912,2.025,-0.0085,9.8878,0.00451,-0.00615,0.15796,16.667,503.12,0.018,7.984,11.285,0.029,13.824,49.77,35.28
38.922,2.6303,-0.3736,9.8918,-0.00033,-0.00769,0.15743,16.747,503.232,0.018,8.0,11.27,0.029,13.821,49.76,35.37
38.932,1.9883,0.0082,9.5163,0.00063,0.00365,0.16128,16.828,503.345,0.019,8.016,11.255,0.029,13.818,49.74,35.46
38.942,2.2081,-0.2734,10.3651,-0.0063,0.00578,0.15414,16.908,503.457,0.019,8.032,11.24,0.029,13.815,49.73,35.55
38.952,1.7599,-0.5516,9.54,0.00334,0.00521,0.15283,16.988,503.569,0.019,8.048,11.225,0.029,13.812,49.72,35.64
38.962,2.3101,0.1832,9.4454,0.0143,-0.00028,0.15703,17.069,503.682,0.019,8.064,11.21,0.03,13.809,49.71,35.73
38.972,2.0076,0.1151,9.5303,0.00059,0.00101,0.15819,17.15,503.793,0.02,8.08,11.195,0.03,13.806,49.7,35.82
38.982,1.9571,-0.3594,9.1391,-0.00096,0.00404,0.16167,17.231,503.905,0.02,8.096,11.18,0.03,13.803,49.69,35.91
38.992,2.3278,0.1825,10.4384,0.00542,-0.00102,0.15611,17.312,504.017,0.02,8.111,11.164,0.03,13.8,49.68,36.0
39.002,2.2823,-0.4479,9.2918,-0.00441,0.00116,0.15166,17.393,504.128,0.021,8.127,11.149,0.03,13.797,49.67,36.09
39.012,2.3123,-0.6392,9.7147,0.00694,-0.00398,0.15347,17.475,504.24,0.021,8.143,11.134,0.031,13.794,49.66,36.18
39.022,2.0631,-0.3037,9.6392,-0.00338,0.00241,0.1605,17.556,504.351,0.021,8.159,11.119,0.031,13.791,49.65,36.27
39.032,2.1641,-0.2554,9.8253,-0.00435,-0.00262,0.15369,17.638,504.462,0.022,8.174,11.104,0.031,13.788,49.64,36.36
39.042,2.1553,-0.3077,10.3025,0.00409,-0.00112,0.15772,17.72,504.573,0.022,8.19,11.088,0.031,13.785,49.63,36.45
39.052,2.1846,-0.3561,10.3819,0.00533,0.00062,0.14809,17.802,504.684,0.022,8.206,11.073,0.031,13.782,49.62,36.54
39.062,2.2351,-0.3585,9.6028,4e-05,0.00818,0.16098,17.884,504.794,0.022,8.221,11.058,0.031,13.779,49.6,36.63
39.072,1.798,-0.3973,10.167,0.00653,-0.00264,0.1601,17.966,504.905,0.023,8.237,11.042,0.032,13.776,49.59,36.72
39.082,2.3,-0.4759,10.0003,-0.00389,0.00461,0.15181,18.049,505.015,0.023,8.252,11.027,0.032,13.773,49.58,36.81
39.092,2.0204,-0.2302,9.8625,0.00233,0.0016,0.16128,18.132,505.125,0.023,8.268,11.012,0.032,13.77,49.57,36.9
39.102,1.9982,-0.315,9.855,-0.00374,0.0121,0.15738,18.215,505.235,0.024,8.283,10.996,0.032,13.767,49.56,36.99
39.112,2.2423,-0.3016,10.1942,-0.0013,0.00303,0.1559,18.297,505.345,0.024,8.299,10.981,0.032,13.764,49.55,37.08
39.122,2.1742,-0.3186,9.5883,-0.00315,0.00178,0.15844,18.381,505.454,0.024,8.314,10.965,0.033,13.761,49.54,37.17
39.132,2.5219,-0.0248,9.7716,0.00419,0.00488,0.15743,18.464,505.564,0.025,8.33,10.95,0.033,13.758,49.53,37.26
39.142,1.8575,-0.5975,9.5993,-0.00392,-0.00221,0.15925,18.547,505.673,0.025,8.345,10.934,0.033,13.755,49.52,37.35
39.152,2.009,-0.3331,9.7573,0.00836,-0.01009,0.16064,18.631,505.782,0.025,8.36,10.919,0.033,13.752,49.51,37.44
39.162,2.2402,-0.594,9.9783,-0.00376,-0.00142,0.15969,18.715,505.891,0.026,8.376,10.903,0.033,13.749,49.5,37.53
39.172,2.2237,-0.5188,10.0551,0.001,-0.00577,0.15258,18.799,506.0,0.026,8.391,10.888,0.034,13.746,49.49,37.62
39.182,1.9097,-0.4996,10.0906,0.00876,0.00315,0.14957,18.883,506.109,0.026,8.406,10.872,0.034,13.743,49.47,37.71
39.192,2.4876,-0.4018,9.8115,-0.00481,0.00285,0.15325,18.967,506.218,0.027,8.421,10.857,0.034,13.74,49.46,37.8
39.202,2.1476,-0.6236,9.7524,0.00971,0.00834,0.1601,19.051,506.326,0.027,8.437,10.841,0.034,13.737,49.45,37.89
39.212,2.5526,-0.2473,10.0782,0.00143,-0.00798,0.15839,19.136,506.434,0.027,8.452,10.825,0.034,13.734,49.44,37.98
39.222,1.9642,-0.4936,9.9753,0.0036,0.0008,0.1615,19.22,506.542,0.028,8.467,10.81,0.035,13.731,49.43,38.07
39.232,1.6909,-0.368,9.7028,0.00392,0.00047,0.15637,19.305,506.65,0.028,8.482,10.794,0.035,13.728,49.42,38.16
39.242,2.4985,-0.6635,9.3037,0.00562,-0.00419,0.15576,19.39,506.758,0.028,8.497,10.778,0.035,13.725,49.41,38.25
39.252,2.5933,-0.3102,10.0456,0.00524,0.00393,0.16313,19.475,506.866,0.029,8.512,10.763,0.035,13.722,49.4,38.34
39.262,1.9671,-0.165,9.8905,0.00277,-0.00599,0.16413,19.561,506.973,0.029,8.527,10.747,0.035,13.719,49.39,38.43
39.272,1.8466,-0.5447,10.2482,-0.00454,0.0029,0.15446,19.646,507.081,0.03,8.542,10.731,0.035,13.716,49.38,38.52
39.282,2.5715,-0.6717,10.2818,0.001,-0.00522,0.15939,19.732,507.188,0.03,8.557,10.715,0.036,13.713,49.37,38.61
39.292,2.5306,-0.2569,9.066,-0.00208,0.00497,0.15537,19.817,507.295,0.03,8.572,10.7,0.036,13.71,49.36,38.7
39.302,1.8296,-0.2379,9.568,-0.00251,0.00037,0.15478,19.903,507.402,0.031,8.587,10.684,0.036,13.707,49.35,38.79
39.312,2.1988,-0.2233,10.5848,0.00456,-0.00848,0.1603,19.989,507.508,0.031,8.602,10.668,0.036,13.704,49.33,38.88
39.322,2.3462,-0.6962,9.9652,-0.00339,0.00609,0.16214,20.075,507.615,0.031,8.617,10.652,0.036,13.701,49.32,38.97
39.332,2.1326,-0.2165,9.8563,0.00149,0.00351,0.15733,20.162,507.721,0.032,8.632,10.636,0.036,13.698,49.31,39.06
39.342,2.3504,-0.3328,9.7322,-0.00392,0.00776,0.15029,20.248,507.827,0.032,8.646,10.62,0.037,13.695,49.3,39.15
39.352,1.8053,-0.2967,10.4229,-0.00495,0.00717,0.16285,20.335,507.933,0.032,8.661,10.604,0.037,13.692,49.29,39.24
39.362,1.9942,0.1511,10.2289,-0.00055,-0.00045,0.1632,20.422,508.039,0.033,8.676,10.589,0.037,13.689,49.28,39.33
39.372,2.7679,-0.4856,10.3656,-0.00503,-0.0053,0.14354,20.508,508.145,0.033,8.691,10.573,0.037,13.686,49.27,39.42
39.382,2.0206,0.0447,9.9702,0.00328,-0.00143,0.15155,20.596,508.251,0.034,8.705,10.557,0.037,13.683,49.26,39.51
39.392,2.5322,-0.2941,9.9291,-0.0022,-0.00602,0.1653,20.683,508.356,0.034,8.72,10.541,0.037,13.68,49.25,39.6
39.402,1.8366,-0.1316,10.0013,0.00111,0.0055,0.15106,20.77,508.461,0.034,8.735,10.525,0.038,13.677,49.24,39.69
39.412,2.3728,-0.5545,9.5293,-0.00167,8e-05,0.16008,20.858,508.566,0.035,8.749,10.509,0.038,13.674,49.23,39.78
39.422,2.2449,-0.1979,9.7813,0.0088,-0.00738,0.1616,20.945,508.671,0.035,8.764,10.493,0.038,13.671,49.22,39.87
39.432,2.1897,-0.3195,10.2539,0.00121,-0.0084,0.15879,21.033,508.776,0.035,8.778,10.476,0.038,13.668,49.2,39.96
39.442,1.8231,-0.2562,9.7523,0.00865,-0.00442,0.15627,21.121,508.881,0.036,8.793,10.46,0.038,13.665,49.19,40.05
39.452,2.2424,-0.1906,10.5626,-0.00569,-0.00565,0.16008,21.209,508.985,0.036,8.807,10.444,0.038,13.662,49.18,40.14
39.462,2.3932,-0.1123,9.3378,0.00121,0.00471,0.16479,21.297,509.089,0.037,8.822,10.428,0.039,13.659,49.17,40.23
39.472,2.2995,-0.3838,9.5673,0.01048,0.002,0.15955,21.386,509.193,0.037,8.836,10.412,0.039,13.656,49.16,40.32
39.482,1.9928,-0.614,9.5084,-0.00086,0.00228,0.16564,21.474,509.297,0.037,8.851,10.396,0.039,13.653,49.15,40.41
39.492,2.6338,0.059,9.8984,0.00653,0.00016,0.15312,21.563,509.401,0.038,8.865,10.38,0.039,13.65,49.14,40.5
39.502,2.5259,-0.3967,10.1082,-0.00018,-0.00211,0.16135,21.652,509.505,0.038,8.879,10.363,0.039,13.647,49.13,40.59
39.512,2.4089,-0.182,10.2428,-0.00765,0.00068,0.16099,21.74,509.608,0.039,8.894,10.347,0.039,13.644,49.12,40.68
39.522,2.1985,0.0377,9.9637,-0.00474,0.00771,0.15665,21.83,509.712,0.039,8.908,10.331,0.04,13.641,49.11,40.77
39.532,2.2869,-0.4989,10.3873,0.00422,-4e-05,0.15848,21.919,509.815,0.039,8.922,10.315,0.04,13.638,49.1,40.86
39.542,2.1097,-0.4016,9.5172,-0.00474,-0.00052,0.16405,22.008,509.918,0.04,8.936,10.298,0.04,13.635,49.09,40.95
39.552,2.0873,-0.508,9.5754,0.00293,-0.00389,0.16522,22.098,510.02,0.04,8.951,10.282,0.04,13.632,49.08,41.04
39.562,2.4217,-0.3027,9.9992,0.00524,-0.00365,0.14949,22.187,510.123,0.041,8.965,10.266,0.04,13.629,49.06,41.13
39.572,2.1765,-0.1992,9.3421,0.00066,-0.00078,0.15878,22.277,510.226,0.041,8.979,10.249,0.04,13.626,49.05,41.22
39.582,1.8769,-0.1075,9.9813,-0.00834,-0.00241,0.16197,22.367,510.328,0.041,8.993,10.233,0.04,13.623,49.04,41.31
39.592,2.0801,-0.5325,9.9516,-0.00934,-0.00302,0.15436,22.457,510.43,0.042,9.007,10.217,0.041,13.62,49.03,41.4
39.602,1.9382,-0.3047,10.2772,0.00409,-0.00725,0.16478,22.547,510.532,0.042,9.021,10.2,0.041,13.617,49.02,41.49
39.612,2.3507,-0.2298,9.4854,-0.00197,0.0037,0.15522,22.638,510.634,0.043,9.035,10.184,0.041,13.614,49.01,41.58
39.622,2.507,-0.3113,10.2264,0.00073,-0.00062,0.14645,22.728,510.736,0.043,9.049,10.167,0.041,13.611,49.0,41.67
39.632,1.7676,-0.3033,9.992,-0.00066,-0.00328,0.16009,22.819,510.837,0.043,9.063,10.151,0.041,13.608,48.99,41.76
39.642,2.2224,-0.2644,10.0256,0.00594,0.00835,0.15811,22.91,510.938,0.044,9.077,10.134,0.041,13.605,48.98,41.85
39.652,2.4327,-0.439,10.7722,-0.00908,0.00518,0.15547,23.0,511.04,0.044,9.091,10.118,0.041,13.602,48.97,41.94
39.662,2.2244,-0.3387,9.8724,-0.01183,0.00445,0.15982,23.091,511.141,0.045,9.105,10.101,0.042,13.599,48.96,42.03
39.672,2.0744,-0.3951,10.2198,0.00276,-0.00735,0.16084,23.183,511.242,0.045,9.119,10.085,0.042,13.596,48.95,42.12
39.682,2.4125,-0.2808,9.8642,0.00227,0.00197,0.15643,23.274,511.342,0.045,9.132,10.068,0.042,13.593,48.93,42.21
39.692,2.0687,-0.1198,9.9685,-0.00574,0.00012,0.15331,23.365,511.443,0.046,9.146,10.052,0.042,13.59,48.92,42.3
39.702,2.4294,-0.2641,9.2156,0.00041,-0.0027,0.17043,23.457,511.543,0.046,9.16,10.035,0.042,13.587,48.91,42.39
39.712,2.0258,-0.0674,10.0357,-0.00773,0.00347,0.16069,23.549,511.643,0.047,9.174,10.018,0.042,13.584,48.9,42.48
39.722,2.3362,-0.5034,9.6549,-0.01432,0.00995,0.16162,23.641,511.743,0.047,9.187,10.002,0.042,13.581,48.89,42.57
39.732,1.9428,-0.3397,9.553,-0.00011,0.00012,0.16285,23.733,511.843,0.048,9.201,9.985,0.043,13.578,48.88,42.66
39.742,2.5965,-0.2463,9.5032,-0.00525,0.00188,0.16176,23.825,511.943,0.048,9.215,9.968,0.043,13.575,48.87,42.75
39.752,1.8173,-0.3643,9.536,0.0061,-0.01052,0.15578,23.917,512.042,0.048,9.228,9.952,0.043,13.572,48.86,42.84
39.762,2.613,-0.3007,9.4494,-0.00953,-0.00258,0.15187,24.01,512.142,0.049,9.242,9.935,0.043,13.569,48.85,42.93
39.772,2.2169,-0.2051,9.8464,-0.0028,-0.00081,0.15191,24.102,512.241,0.049,9.255,9.918,0.043,13.566,48.84,43.02
39.782,1.9399,-0.3518,10.2359,-0.00062,-0.00709,0.16287,24.195,512.34,0.05,9.269,9.902,0.043,13.563,48.83,43.11
39.792,2.3152,-0.2567,9.9577,0.0074,0.00489,0.1585,24.288,512.439,0.05,9.282,9.885,0.043,13.56,48.82,43.2
39.802,1.8444,-0.2403,9.4544,0.00324,-0.00627,0.16233,24.381,512.537,0.051,9.296,9.868,0.043,13.557,48.81,43.29
39.812,2.3774,-0.2902,9.5654,0.00616,-0.00216,0.15876,24.474,512.636,0.051,9.309,9.851,0.044,13.554,48.79,43.38
39.822,2.6046,-0.4231,9.9699,-0.00237,0.0042,0.15618,24.567,512.734,0.051,9.323,9.834,0.044,13.551,48.78,43.47
39.832,2.0963,-0.1998,9.9791,0.00328,0.00632,0.15687,24.66,512.832,0.052,9.336,9.818,0.044,13.548,48.77,43.56
39.842,2.3192,-0.244,9.7661,0.00765,-0.00765,0.15625,24.754,512.93,0.052,9.349,9.801,0.044,13.545,48.76,43.65
39.852,2.1936,-0.3261,10.36,0.00012,-0.0082,0.16652,24.847,513.028,0.053,9.363,9.784,0.044,13.542,48.75,43.74
39.862,2.1759,-0.3535,10.1325,-0.00552,0.00025,0.15844,24.941,513.126,0.053,9.376,9.767,0.044,13.539,48.74,43.83
39.872,1.9463,-0.3791,9.6505,0.00309,0.00604,0.16147,25.035,513.223,0.054,9.389,9.75,0.044,13.536,48.73,43.92
39.882,2.3091,-0.0606,9.8225,0.00605,0.00479,0.15451,25.129,513.321,0.054,9.403,9.733,0.044,13.533,48.72,44.01
39.892,1.8883,-0.165,9.6686,0.00332,0.00579,0.15866,25.223,513.418,0.055,9.416,9.716,0.044,13.53,48.71,44.1
39.902,1.8092,-0.2825,9.7803,0.00307,0.0045,0.15175,25.317,513.515,0.055,9.429,9.699,0.045,13.527,48.7,44.19
39.912,2.3287,-0.0882,9.5133,-0.00463,-0.00272,0.15451,25.412,513.612,0.055,9.442,9.682,0.045,13.524,48.69,44.28
39.922,2.0014,-0.4349,9.9,-0.00298,-0.00138,0.15199,25.506,513.708,0.056,9.455,9.665,0.045,13.521,48.68,44.37
39.932,2.5478,-0.4009,9.6133,-0.0014,-0.00359,0.1519,25.601,513.805,0.056,9.468,9.648,0.045,13.518,48.66,44.46
39.942,2.0694,-0.0993,9.9345,0.012,0.00584,0.16186,25.696,513.901,0.057,9.481,9.631,0.045,13.515,48.65,44.55
39.952,1.7378,-0.264,9.5854,0.00391,-0.00121,0.15971,25.791,513.997,0.057,9.494,9.614,0.045,13.512,48.64,44.64
39.962,2.5191,-0.0645,9.5517,-0.00237,0.00126,0.1548,25.886,514.093,0.058,9.507,9.597,0.045,13.509,48.63,44.73
39.972,2.3367,-0.2304,9.6217,0.00441,0.00314,0.15943,25.981,514.189,0.058,9.52,9.58,0.045,13.506,48.62,44.82
39.982,2.1155,-0.2619,9.4883,0.00031,-0.00329,0.15895,26.076,514.285,0.059,9.533,9.563,0.045,13.503,48.61,44.91
39.992,2.3038,-0.398,9.8895,-0.00904,0.00274,0.15215,26.172,514.38,0.059,9.546,9.546,0.046,13.5,48.6,45.0
40.002,2.2691,-0.4858,10.104,-0.00188,-0.00236,0.16407,26.268,514.476,0.06,9.559,9.529,0.046,13.497,48.59,45.09
40.012,1.8931,-0.104,10.0944,0.00513,-0.00467,0.16472,26.363,514.571,0.06,9.572,9.512,0.046,13.494,48.58,45.18
40.022,1.5096,-0.6011,10.0413,0.00109,0.00738,0.17278,26.459,514.666,0.06,9.584,9.495,0.046,13.491,48.57,45.27
40.032,2.1386,-0.1693,9.9887,-0.00938,-0.0093,0.15688,26.555,514.76,0.061,9.597,9.477,0.046,13.488,48.56,45.36
40.042,2.2338,-0.1827,9.8119,0.00357,0.00082,0.15027,26.651,514.855,0.061,9.61,9.46,0.046,13.485,48.55,45.45
40.052,2.2919,-0.0133,10.2857,-0.00385,-0.00308,0.15557,26.747,514.949,0.062,9.623,9.443,0.046,13.482,48.54,45.54
40.062,1.7569,-0.3735,9.9594,0.00258,-0.00441,0.16419,26.844,515.044,0.062,9.635,9.426,0.046,13.479,48.52,45.63
40.072,2.1525,-0.6447,10.2607,-0.00051,-0.00125,0.14935,26.94,515.138,0.063,9.648,9.408,0.046,13.476,48.51,45.72
40.082,1.8711,-0.4983,9.8827,0.0002,-0.00359,0.15914,27.037,515.232,0.063,9.661,9.391,0.046,13.473,48.5,45.81
40.092,2.288,-0.0108,10.4123,0.00363,-0.00231,0.15482,27.134,515.325,0.064,9.673,9.374,0.047,13.47,48.49,45.9
40.102,2.1496,-0.0205,9.8795,-0.00053,0.00095,0.15752,27.23,515.419,0.064,9.686,9.357,0.047,13.467,48.48,45.99
40.112,2.0118,-0.2269,10.1944,0.00424,0.00516,0.15266,27.327,515.512,0.065,9.698,9.339,0.047,13.464,48.47,46.08
40.122,2.2101,-0.2416,9.3811,-0.0055,0.00748,0.15165,27.425,515.606,0.065,9.711,9.322,0.047,13.461,48.46,46.17
40.132,2.3201,-0.1494,10.0456,0.00559,0.00068,0.16144,27.522,515.699,0.066,9.723,9.305,0.047,13.458,48.45,46.26
40.142,1.7108,-0.639,10.3211,0.00263,-0.00228,0.16168,27.619,515.791,0.066,9.736,9.287,0.047,13.455,48.44,46.35
40.152,1.6611,-0.4079,9.7479,-0.00607,0.0091,0.15785,27.717,515.884,0.066,9.748,9.27,0.047,13.452,48.43,46.44
40.162,2.1473,-0.0298,9.8528,-0.00417,-0.00112,0.15211,27.814,515.977,0.067,9.76,9.253,0.047,13.449,48.42,46.53
40.172,2.2977,0.0297,9.835,0.0014,0.00469,0.15617,27.912,516.069,0.067,9.773,9.235,0.047,13.446,48.41,46.62
40.182,2.2684,-0.2202,9.712,0.00136,0.00237,0.15773,28.01,516.161,0.068,9.785,9.218,0.047,13.443,48.39,46.71
40.192,2.2344,-0.2116,9.5822,0.001,0.0112,0.17228,28.108,516.253,0.068,9.797,9.2,0.047,13.44,48.38,46.8
40.202,1.7019,-0.4278,9.574,-0.01236,0.00398,0.14999,28.206,516.345,0.069,9.81,9.183,0.047,13.437,48.37,46.89
40.212,2.1028,-0.2888,9.9211,0.00473,0.01254,0.1619,28.304,516.437,0.069,9.822,9.165,0.048,13.434,48.36,46.98
40.222,2.0337,0.0266,9.652,-0.00156,0.00428,0.15633,28.402,516.528,0.07,9.834,9.148,0.048,13.431,48.35,47.07
40.232,2.0942,-0.1412,9.7149,0.0041,0.00351,0.15354,28.501,516.619,0.07,9.846,9.13,0.048,13.428,48.34,47.16
40.242,1.6968,-0.0405,9.6682,0.00521,0.0001,0.16483,28.599,516.711,0.071,9.858,9.113,0.048,13.425,48.33,47.25
40.252,2.0222,-0.5957,9.936,-0.00684,-0.00029,0.14748,28.698,516.802,0.071,9.87,9.095,0.048,13.422,48.32,47.34
40.262,1.8454,0.1918,9.3494,-0.00466,-0.00036,0.15179,28.797,516.892,0.072,9.882,9.078,0.048,13.419,48.31,47.43
40.272,1.829,-0.1919,9.8547,0.00164,0.00877,0.16071,28.896,516.983,0.072,9.894,9.06,0.048,13.416,48.3,47.52
40.282,1.7356,-0.2967,9.2825,0.00056,0.00664,0.1613,28.995,517.073,0.073,9.906,9.043,0.048,13.413,48.29,47.61
40.292,2.1132,-0.234,10.2828,0.00587,-0.00282,0.15038,29.094,517.164,0.073,9.918,9.025,0.048,13.41,48.28,47.7
40.302,2.4128,0.1167,9.5688,-0.0016,0.0013,0.15038,29.193,517.254,0.074,9.93,9.007,0.048,13.407,48.27,47.79
40.312,2.2582,-0.4588,10.327,-0.01007,-0.0048,0.15492,29.293,517.344,0.074,9.942,8.99,0.048,13.404,48.25,47.88
40.322,2.095,-0.5196,9.9435,-0.00731,0.00117,0.16039,29.392,517.433,0.075,9.954,8.972,0.048,13.401,48.24,47.97
40.332,2.2609,-0.4779,9.6995,-0.00463,-0.00542,0.16561,29.492,517.523,0.075,9.966,8.955,0.048,13.398,48.23,48.06
40.342,1.8789,-0.3618,9.3268,0.00624,0.00257,0.15684,29.592,517.612,0.076,9.978,8.937,0.048,13.395,48.22,48.15
40.352,1.8206,-0.0698,9.6677,0.00239,0.00058,0.15953,29.692,517.701,0.076,9.99,8.919,0.049,13.392,48.21,48.24
40.362,2.4329,-0.0297,10.1495,-0.01248,0.00297,0.15239,29.792,517.79,0.077,10.001,8.902,0.049,13.389,48.2,48.33
40.372,1.8082,-0.2599,10.0392,-0.00103,0.00264,0.15181,29.892,517.879,0.077,10.013,8.884,0.049,13.386,48.19,48.42
40.382,1.9907,-0.3354,10.2272,-0.00086,-0.00379,0.15466,29.992,517.968,0.078,10.025,8.866,0.049,13.383,48.18,48.51
40.392,1.7353,-0.0521,8.9146,0.00593,0.00085,0.17034,30.093,518.056,0.078,10.036,8.848,0.049,13.38,48.17,48.6
40.402,2.0432,-0.4495,9.4111,-0.00811,0.00375,0.15725,30.193,518.145,0.078,10.048,8.831,0.049,13.377,48.16,48.69
40.412,1.9414,-0.4283,10.3011,0.00679,0.00172,0.15328,30.294,518.233,0.079,10.06,8.813,0.049,13.374,48.15,48.78
40.422,1.8793,-0.1265,9.6779,0.00931,-0.00278,0.15223,30.394,518.321,0.079,10.071,8.795,0.049,13.371,48.14,48.87
40.432,2.0015,-0.3554,9.4953,0.00127,-0.00703,0.15687,30.495,518.409,0.08,10.083,8.777,0.049,13.368,48.12,48.96
40.442,2.0532,-0.4243,9.8206,0.00361,-0.00199,0.15286,30.596,518.496,0.08,10.094,8.759,0.049,13.365,48.11,49.05
40.452,2.3995,-0.3728,9.4806,-0.00598,0.00174,0.15617,30.697,518.584,0.081,10.106,8.742,0.049,13.362,48.1,49.14
40.462,1.4832,-0.4779,10.4108,0.00623,-0.00804,0.15348,30.798,518.671,0.081,10.117,8.724,0.049,13.359,48.09,49.23
